"","text","favorited","favoriteCount","replyToSN","created","truncated","replyToSID","id","replyToUID","statusSource","screenName","retweetCount","isRetweet","retweeted","longitude","latitude","tweetid"
"1577","I hate League of Legends bruh",FALSE,0,NA,2017-12-16 06:42:04,FALSE,NA,"941921351803183104",NA,"<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>","nicolobanting",0,FALSE,FALSE,NA,NA,1577
"1578","We will show you how we boosting league of legends account ",FALSE,0,NA,2017-12-16 06:40:31,FALSE,NA,"941920961762381824",NA,"<a href=""http://www.facebook.com/twitter"" rel=""nofollow"">Facebook</a>","EloboostGainelo",0,FALSE,FALSE,NA,NA,1578
"1579","We will show you how we boosting league of legends account via Restream.io",FALSE,0,NA,2017-12-16 06:40:18,FALSE,NA,"941920904472416256",NA,"<a href=""https://restream.io/"" rel=""nofollow"">Restream.io</a>","EloboostGainelo",0,FALSE,FALSE,NA,NA,1579
"1580","@AleesaHisaku @NirsetTheGamer @Pandothiel_ I think its time to bring in outside opinions. @BurnUnit83 who has bett ",FALSE,3,"AleesaHisaku",2017-12-16 06:40:01,TRUE,"941919689286045696","941920832233783296","915642589851906048","<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>","Dothruviel",0,FALSE,FALSE,NA,NA,1580
"1581","RT @ASUS_ROG: 3x world champion, #SKTT1 #Faker, has won the Esports Player of the Year award at this year's The Game Awards! --&gt; ",FALSE,0,NA,2017-12-16 06:39:42,FALSE,NA,"941920755058597888",NA,"<a href=""http://twitter.com"" rel=""nofollow"">Twitter Web Client</a>","83Qdv",156,TRUE,FALSE,NA,NA,1581
"1582","I liked a @YouTube video Rammix | League of Legends Community Collab",FALSE,1,NA,2017-12-16 06:37:58,FALSE,NA,"941920317299216385",NA,"<a href=""http://www.google.com/"" rel=""nofollow"">Google</a>","EliazPL",0,FALSE,FALSE,NA,NA,1582
"1583","There really should be a surrender option in cricket, like there is in League Of Legends, I am sure you would get a ",FALSE,0,NA,2017-12-16 06:36:36,TRUE,NA,"941919975845122048",NA,"<a href=""http://twitter.com"" rel=""nofollow"">Twitter Web Client</a>","ProgRAMmerRavi",0,FALSE,FALSE,NA,NA,1583
"1584","Go to and choose League of Legends image (you will be redirect to League of Legends Generat ",FALSE,0,NA,2017-12-16 06:36:23,TRUE,NA,"941919919905673216",NA,"<a href=""https://ifttt.com"" rel=""nofollow"">IFTTT</a>","lookhackcom",0,FALSE,FALSE,NA,NA,1584
"1585","Playing some League of Legends with the BOYS #lol #TeamEmmmmsie #TeEm",FALSE,0,NA,2017-12-16 06:36:15,FALSE,NA,"941919885097136128",NA,"<a href=""http://twitter.com"" rel=""nofollow"">Twitter Web Client</a>","Rich_Homie_Bird",0,FALSE,FALSE,NA,NA,1585
"1586","Instalok - Jungle Gragas (Santa Claus Is Coming To Town Parody)

Like &amp; Share All About League of Legends

Merry... ",FALSE,1,NA,2017-12-16 06:36:08,FALSE,NA,"941919856521285632",NA,"<a href=""http://www.facebook.com/twitter"" rel=""nofollow"">Facebook</a>","lolamzshop",0,FALSE,FALSE,NA,NA,1586
"1587","RT @AceAnimatedBot: Series Source: League Of Legends ",FALSE,0,NA,2017-12-16 06:35:24,FALSE,NA,"941919673142120448",NA,"<a href=""http://twitter.com"" rel=""nofollow"">Twitter Web Client</a>","RachetStaminUp",26,TRUE,FALSE,NA,NA,1587
"1588","league of legends: taken down by good?: via @YouTube",FALSE,0,NA,2017-12-16 06:27:48,FALSE,NA,"941917761277779969",NA,"<a href=""http://www.google.com/"" rel=""nofollow"">Google</a>","keysoulmod",0,FALSE,FALSE,NA,NA,1588
"1589","Nidalee from League of Legends by Jessica NigriPhoto by Martin Wong ",FALSE,0,NA,2017-12-16 06:27:38,FALSE,NA,"941917718416121861",NA,"<a href=""http://www.wonderland.fm/"" rel=""nofollow"">wonderland.fm</a>","porquepechos",0,FALSE,FALSE,NA,NA,1589
"1590","Danielle Beaulieu did another League of Legends boudoir themed with Jeremiah Seymour Photograph... ",FALSE,0,NA,2017-12-16 06:26:53,FALSE,NA,"941917529907318784",NA,"<a href=""http://www.wonderland.fm/"" rel=""nofollow"">wonderland.fm</a>","porquepechos",0,FALSE,FALSE,NA,NA,1590
"1591","RT @ASUS_ROG: 3x world champion, #SKTT1 #Faker, has won the Esports Player of the Year award at this year's The Game Awards! --&gt; ",FALSE,0,NA,2017-12-16 06:25:48,FALSE,NA,"941917256677822464",NA,"<a href=""http://twitter.com"" rel=""nofollow"">Twitter Web Client</a>","Computerdirk",156,TRUE,FALSE,NA,NA,1591
"1592","I liked a @YouTube video 10 Underrated Champions &amp; Rune setups in Preseason you should try (League of Legends)",FALSE,1,NA,2017-12-16 06:25:07,FALSE,NA,"941917083188842497",NA,"<a href=""http://www.google.com/"" rel=""nofollow"">Google</a>","Prom15eOT12DB5K",0,FALSE,FALSE,NA,NA,1592
"1593","Tara Laro ??? Support kita. &lt;3  playing League of Legends",FALSE,0,NA,2017-12-16 06:22:42,FALSE,NA,"941916477455851520",NA,"<a href=""http://www.facebook.com/twitter"" rel=""nofollow"">Facebook</a>","meissupercute",0,FALSE,FALSE,NA,NA,1593
"1594","WOW IM SO FUCKING SHOOK IM LITERALLY SHAKING I CANT BELIEVE I ALMOST JUST QUEUED UP FOR LEAGUE OF LEGENDS OF MY ON ",FALSE,3,NA,2017-12-16 06:21:06,TRUE,NA,"941916074748076032",NA,"<a href=""http://twitter.com"" rel=""nofollow"">Twitter Web Client</a>","TennesseeLuna",1,FALSE,FALSE,NA,NA,1594
"1595","I liked a @YouTube video Rammix | League of Legends Community Collab",FALSE,0,NA,2017-12-16 06:20:35,FALSE,NA,"941915941268525056",NA,"<a href=""http://www.google.com/"" rel=""nofollow"">Google</a>","shadowsaotome",0,FALSE,FALSE,NA,NA,1595
"1596","RT @MobalyticsHQ: How Riot can make All-Stars better next year by @aaronmickunas

READ: ",FALSE,0,NA,2017-12-16 06:18:03,FALSE,NA,"941915304241790976",NA,"<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>","Alb_Erc",1,TRUE,FALSE,NA,NA,1596
"1597","Can't think of anything to tweet about coz my mind got so fuckin' drained due to the growing numbers of noob players in League of Legends.",FALSE,1,NA,2017-12-16 06:16:36,FALSE,NA,"941914942101372928",NA,"<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>","ImperatriceLOL",0,FALSE,FALSE,NA,NA,1597
"1598","Go to and choose League of Legends image (you will be redirect to League of Legends Generat ",FALSE,0,NA,2017-12-16 06:16:14,TRUE,NA,"941914850418155520",NA,"<a href=""https://ifttt.com"" rel=""nofollow"">IFTTT</a>","lookhackcom",0,FALSE,FALSE,NA,NA,1598
"1599","Go to and choose League of Legends image (you will be redirect to League of Legends Generat ",FALSE,0,NA,2017-12-16 06:16:11,TRUE,NA,"941914837487181824",NA,"<a href=""https://ifttt.com"" rel=""nofollow"">IFTTT</a>","lookhackcom",0,FALSE,FALSE,NA,NA,1599
"1600","RT @digitalm4n: Test Stream playing League of Legends !! @StreamerTweets @Relay_RTs @help_streamers @DNRBOT @DNR_CR",FALSE,0,NA,2017-12-16 06:16:11,FALSE,NA,"941914836686000128",NA,"<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>","Pvalsfr",11,TRUE,FALSE,NA,NA,1600
"1601","League of Legends is going to show us a champion of Olympic Spirits??? @LeagueOfLegends @RiotAugust ",FALSE,1,NA,2017-12-16 06:15:00,FALSE,NA,"941914536155627520",NA,"<a href=""http://twitter.com"" rel=""nofollow"">Twitter Web Client</a>","Uniiicom",0,FALSE,FALSE,NA,NA,1601
"1602","Welcome to the League of Legends Champion Spotlight Featuring: Phreak, the Janitor",FALSE,0,NA,2017-12-16 06:14:50,FALSE,NA,"941914494439165952",NA,"<a href=""http://twitter.com/phreakbot"" rel=""nofollow"">Phreak Bot</a>","PhreakBot",0,FALSE,FALSE,NA,NA,1602
"1603","I liked a @YouTube video League of Legends I Leona Support",FALSE,0,NA,2017-12-16 06:12:16,FALSE,NA,"941913852018593792",NA,"<a href=""http://www.google.com/"" rel=""nofollow"">Google</a>","BrunoTecky",0,FALSE,FALSE,NA,NA,1603
"1604","I liked a @YouTube video DUO TANK Taric + Leona BOT LANE with Foxdrop (League of Legends)",FALSE,0,NA,2017-12-16 06:11:06,FALSE,NA,"941913555233918976",NA,"<a href=""http://www.google.com/"" rel=""nofollow"">Google</a>","Prom15eOT12DB5K",0,FALSE,FALSE,NA,NA,1604
"1605","RT @digitalm4n: Test Stream playing League of Legends !! @StreamerTweets @Relay_RTs @help_streamers @DNRBOT @DNR_CR",FALSE,0,NA,2017-12-16 06:10:00,FALSE,NA,"941913278288195589",NA,"<a href=""https://xpilots-cockpit.blogspot.co.uk/"" rel=""nofollow"">Varied Games Sharer Bot</a>","IFMU_Gaming",11,TRUE,FALSE,NA,NA,1605
"1606","RT @maxlaughton: New team set to join @OPL in 2018 with @ORDER_army to feature stars formerly of three top LOL teams - and it's owned by a",FALSE,0,NA,2017-12-16 06:04:23,FALSE,NA,"941911867445862400",NA,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>","mattboughen",17,TRUE,FALSE,NA,NA,1606
"1607","@GeneralSam123 When will you stream League of Legends jew boi?",FALSE,0,"GeneralSam123",2017-12-16 06:03:26,FALSE,"941906279576072193","941911625874984960","1253224933","<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>","BarnsElmer",0,FALSE,FALSE,NA,NA,1607
"1608","I added a video to a @YouTube playlist League of Legends (Poro King) Gameplay - Game 1",FALSE,0,NA,2017-12-16 06:03:24,FALSE,NA,"941911620728639488",NA,"<a href=""http://www.google.com/"" rel=""nofollow"">Google</a>","RchapmanPro",0,FALSE,FALSE,NA,NA,1608
"1609","RT @inception_org: Where are all the League of Legends players at? Like and Comment below! #InceptionEsports ",FALSE,0,NA,2017-12-16 06:02:52,FALSE,NA,"941911483813957632",NA,"<a href=""https://mobile.twitter.com"" rel=""nofollow"">Twitter Lite</a>","SavageDYP",2,TRUE,FALSE,NA,NA,1609
"1610","League of Legends (Poro King) Gameplay - Game 1: via @YouTube",FALSE,0,NA,2017-12-16 06:02:44,FALSE,NA,"941911450515333121",NA,"<a href=""http://www.google.com/"" rel=""nofollow"">Google</a>","RchapmanPro",0,FALSE,FALSE,NA,NA,1610
"1611","RT @IcyThales:  LIVE ON | LEAGUE OF LEGENDS 
",FALSE,0,NA,2017-12-16 06:02:39,FALSE,NA,"941911428205858816",NA,"<a href=""http://twitter.com"" rel=""nofollow"">Twitter Web Client</a>","leblof",2,TRUE,FALSE,NA,NA,1611
"1612","I liked a @YouTube video Rammix | League of Legends Community Collab",FALSE,0,NA,2017-12-16 06:02:20,FALSE,NA,"941911349763944449",NA,"<a href=""http://www.google.com/"" rel=""nofollow"">Google</a>","Skyshark3000",0,FALSE,FALSE,NA,NA,1612
"1613","RT @KyleGrayclad: Returning to League of Legends. Thumbnail isn't catching up though XD ",FALSE,0,NA,2017-12-16 06:02:04,FALSE,NA,"941911284664193024",NA,"<a href=""https://www.youtube.com/channel/UCUEL73s4SXcsyi85XbRj5OQ"" rel=""nofollow"">botski 30</a>","zimisss",1,TRUE,FALSE,NA,NA,1613
"1614","RT @ASUS_ROG: 3x world champion, #SKTT1 #Faker, has won the Esports Player of the Year award at this year's The Game Awards! --&gt; ",FALSE,0,NA,2017-12-16 06:00:20,FALSE,NA,"941910848590585856",NA,"<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>","vickysama2512",156,TRUE,FALSE,NA,NA,1614
"1615","Returning to League of Legends. Thumbnail isn't catching up though XD ",FALSE,0,NA,2017-12-16 05:59:27,FALSE,NA,"941910626041024512",NA,"<a href=""http://www.facebook.com/twitter"" rel=""nofollow"">Facebook</a>","KyleGrayclad",1,FALSE,FALSE,NA,NA,1615
"1616","@OkottaSeishin ((Then yeah League of Legends",FALSE,0,"OkottaSeishin",2017-12-16 05:58:33,FALSE,"941910271903354880","941910400450273280","812711132548964352","<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>","MatsudaNeuro",0,FALSE,FALSE,NA,NA,1616
"1617","@MatsudaNeuro || Hahaha that's right, Riot made League of Legends",FALSE,0,"MatsudaNeuro",2017-12-16 05:58:03,FALSE,"941910053799395329","941910271903354880","815058468478603264","<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>","OkottaSeishin",0,FALSE,FALSE,NA,NA,1617
"1618","@OkottaSeishin 
((Hello League of Legends role play account

((I think its League of Legends

((Riot games made League of Legends right?",FALSE,0,"MatsudaNeuro",2017-12-16 05:57:11,FALSE,"941907168260788225","941910053799395329","815058468478603264","<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>","MatsudaNeuro",0,FALSE,FALSE,NA,NA,1618
"1619","RT @vgdunkeybot: I'm done making League of Legends videos.",FALSE,0,NA,2017-12-16 05:57:10,FALSE,NA,"941910049638592512",NA,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>","saintskankster",1,TRUE,FALSE,NA,NA,1619
"1620","I liked a @YouTube video Rammix | League of Legends Community Collab",FALSE,0,NA,2017-12-16 05:56:40,FALSE,NA,"941909925583781889",NA,"<a href=""http://www.google.com/"" rel=""nofollow"">Google</a>","PeterTehDumb",0,FALSE,FALSE,NA,NA,1620
"1621","RT @adaptivehelm: if you get called slurs when playing league of legends you can reclaim said slurs. those are the tumblr rules.",FALSE,0,NA,2017-12-16 05:56:25,FALSE,NA,"941909863667519488",NA,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>","dalamadur",3,TRUE,FALSE,NA,NA,1621
"1622","@kitty_nekomi Haha sure thing!  Whenever I'm bored I like to play a lot of ARAM on League of Legends.",FALSE,1,"kitty_nekomi",2017-12-16 05:56:14,FALSE,"941813153012129792","941909813436366853","788739605512105984","<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>","Eidorian58",0,FALSE,FALSE,NA,NA,1622
"1623","*gets utterly steamrolled by a shit comp*
haha wow league of legends is so much fun wowe",FALSE,1,NA,2017-12-16 05:55:15,FALSE,NA,"941909569302814720",NA,"<a href=""http://janetter.net/"" rel=""nofollow"">Janetter</a>","WeedSenpai",0,FALSE,FALSE,NA,NA,1623
"1624","Virakboth Thunder Live Stream .. league of legends: via @YouTube",FALSE,0,NA,2017-12-16 05:55:09,FALSE,NA,"941909541079470080",NA,"<a href=""http://www.google.com/"" rel=""nofollow"">Google</a>","VirakBothtunder",0,FALSE,FALSE,NA,NA,1624
"1625","(plays league of legends while high as a kite)",FALSE,0,NA,2017-12-16 05:53:27,FALSE,NA,"941909115626024960",NA,"<a href=""http://www.gaiaonline.com/forum/test-forum/captain-amacker-v2/t.98388399/"" rel=""nofollow"">captainbot</a>","caiustxt",0,FALSE,FALSE,NA,NA,1625
"1626","RT @adaptivehelm: if you get called slurs when playing league of legends you can reclaim said slurs. those are the tumblr rules.",FALSE,0,NA,2017-12-16 05:53:15,FALSE,NA,"941909066477178880",NA,"<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>","flopmetra",3,TRUE,FALSE,NA,NA,1626
"1627","really disappointed in how toxic the Overwatch community has become, i guess they want to give League of Legends a ",FALSE,0,NA,2017-12-16 05:52:36,TRUE,NA,"941908901649375232",NA,"<a href=""http://twitter.com"" rel=""nofollow"">Twitter Web Client</a>","xevrai",0,FALSE,FALSE,NA,NA,1627
"1628","RT @digitalm4n: Test Stream playing League of Legends !! @StreamerTweets @Relay_RTs @help_streamers @DNRBOT @DNR_CR",FALSE,0,NA,2017-12-16 05:52:19,FALSE,NA,"941908830497198080",NA,"<a href=""https://twitter.com/_BobbyCloud_"" rel=""nofollow"">bobbycloud</a>","_BobbyCloud_",11,TRUE,FALSE,NA,NA,1628
"1629","RT @digitalm4n: Test Stream playing League of Legends !! @StreamerTweets @Relay_RTs @help_streamers @DNRBOT @DNR_CR",FALSE,0,NA,2017-12-16 05:52:19,FALSE,NA,"941908829159206913",NA,"<a href=""http://www.qosdevelopment.com"" rel=""nofollow"">Indie Game dev bot 6</a>","IndieGameDevBot",11,TRUE,FALSE,NA,NA,1629
"1630","RT @Jearl31: #LIVE [Eng/Fil] Grinding Salt! 
Diablo 3, World of Warcraft, League of Legends, PUBG, SOS

@Twitch",FALSE,0,NA,2017-12-16 05:51:58,FALSE,NA,"941908740910956544",NA,"<a href=""http://twitter.com"" rel=""nofollow"">Twitter Web Client</a>","dualsrecords",2,TRUE,FALSE,NA,NA,1630
"1631","RT @digitalm4n: Test Stream playing League of Legends !! @StreamerTweets @Relay_RTs @help_streamers @DNRBOT @DNR_CR",FALSE,0,NA,2017-12-16 05:51:50,FALSE,NA,"941908709306978304",NA,"<a href=""https://www.twitch.tv/justeyex"" rel=""nofollow"">GamersUnite</a>","OFGamersUnite",11,TRUE,FALSE,NA,NA,1631
"1632","Rengar cosplay by Pizoobie (League of Legends) ",FALSE,0,NA,2017-12-16 05:51:38,FALSE,NA,"941908656228007937",NA,"<a href=""http://www.wonderland.fm/"" rel=""nofollow"">wonderland.fm</a>","porquepechos",0,FALSE,FALSE,NA,NA,1632
"1633","RT @digitalm4n: Test Stream playing League of Legends !! @StreamerTweets @Relay_RTs @help_streamers @DNRBOT @DNR_CR",FALSE,0,NA,2017-12-16 05:51:22,FALSE,NA,"941908590289412096",NA,"<a href=""http://www.dnr-crew.com"" rel=""nofollow"">BOTDNRRT</a>","RETWEETDNR",11,TRUE,FALSE,NA,NA,1633
"1634","RT @ASUS_ROG: 3x world champion, #SKTT1 #Faker, has won the Esports Player of the Year award at this year's The Game Awards! --&gt; ",FALSE,0,NA,2017-12-16 05:50:24,FALSE,NA,"941908346721927168",NA,"<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>","patseey501",156,TRUE,FALSE,NA,NA,1634
"1635","RT @digitalm4n: Test Stream playing League of Legends !! @StreamerTweets @Relay_RTs @help_streamers @DNRBOT @DNR_CR",FALSE,0,NA,2017-12-16 05:49:50,FALSE,NA,"941908205092921345",NA,"<a href=""https://www.dnr-crew.com"" rel=""nofollow"">lolpat009@gmail.com</a>","DNRStudiosCEO",11,TRUE,FALSE,NA,NA,1635
"1636","RT @digitalm4n: Test Stream playing League of Legends !! @StreamerTweets @Relay_RTs @help_streamers @DNRBOT @DNR_CR",FALSE,0,NA,2017-12-16 05:49:27,FALSE,NA,"941908109882220546",NA,"<a href=""http://www.alphasystech.com"" rel=""nofollow"">AlphasysTech</a>","alphasystech",11,TRUE,FALSE,NA,NA,1636
"1637","Test Stream playing League of Legends !! @StreamerTweets @Relay_RTs @help_streamers @DNRBOT ",FALSE,5,NA,2017-12-16 05:49:27,TRUE,NA,"941908107738873856",NA,"<a href=""http://twitter.com"" rel=""nofollow"">Twitter Web Client</a>","digitalm4n",11,FALSE,FALSE,NA,NA,1637
"1638","RT @ASUS_ROG: 3x world champion, #SKTT1 #Faker, has won the Esports Player of the Year award at this year's The Game Awards! --&gt; ",FALSE,0,NA,2017-12-16 05:49:01,FALSE,NA,"941907999290941440",NA,"<a href=""https://mobile.twitter.com"" rel=""nofollow"">Mobile Web (M2)</a>","kak_ris01",156,TRUE,FALSE,NA,NA,1638
"1639","Am apreciat un videoclip pe @YouTube, DUO TANK Taric + Leona BOT LANE with Foxdrop (League of Legends)",FALSE,2,NA,2017-12-16 05:48:35,FALSE,NA,"941907888762634241",NA,"<a href=""http://www.google.com/"" rel=""nofollow"">Google</a>","AdyZada",0,FALSE,FALSE,NA,NA,1639
"1640","I liked a @YouTube video League Of Legends 10000 AP One Shot (my parents disowned me after this one!!!)",FALSE,0,NA,2017-12-16 05:48:33,FALSE,NA,"941907881426935808",NA,"<a href=""http://www.google.com/"" rel=""nofollow"">Google</a>","shivajis3",0,FALSE,FALSE,NA,NA,1640
"1641","RT @AFKggLounge: Events at  #AFKgg San Jose:
12/16 League Of Legends
12/17 Game Swap Meet
12/18 Mario Party Pasta Nite
12/21 Injustice 2",FALSE,0,NA,2017-12-16 05:47:52,FALSE,NA,"941907711096008704",NA,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>","SFBayAreaGaming",3,TRUE,FALSE,NA,NA,1641
"1642","RT @thelyricalady: @nowvoicethis @FUNimation Really excited for this opportunity! 
Impressions of Jinx and Vi from League of Legends and 2B",FALSE,0,NA,2017-12-16 05:46:54,FALSE,NA,"941907467763683328",NA,"<a href=""http://twitter.com"" rel=""nofollow"">Twitter Web Client</a>","GohanOXG",19,TRUE,FALSE,NA,NA,1642
"1643","I liked a @YouTube video 200IQ vs -200IQ | League of Legends",FALSE,0,NA,2017-12-16 05:45:50,FALSE,NA,"941907198095056896",NA,"<a href=""http://www.google.com/"" rel=""nofollow"">Google</a>","raizeniorix",0,FALSE,FALSE,NA,NA,1643
"1644","League of Legends atm",FALSE,0,NA,2017-12-16 05:44:22,FALSE,NA,"941906827230396416",NA,"<a href=""http://twitter.com"" rel=""nofollow"">Twitter Web Client</a>","arjhay_manota",0,FALSE,FALSE,NA,NA,1644
"1645","WHO'S THAT POKEMON? ADC GRAVES (League of Legends): via @YouTube",FALSE,0,NA,2017-12-16 05:43:18,FALSE,NA,"941906559763959808",NA,"<a href=""http://www.google.com/"" rel=""nofollow"">Google</a>","MkulitYt",0,FALSE,FALSE,NA,NA,1645
"1646","@lustedforest @thereal9tails League Of Legends",FALSE,0,"lustedforest",2017-12-16 05:42:51,FALSE,"941906248664010752","941906445796364288","930651839510478848","<a href=""http://twitter.com"" rel=""nofollow"">Twitter Web Client</a>","Every1Dies1dayy",0,FALSE,FALSE,NA,NA,1646
"1647","RT @Talikira: Small sketch page of Twitch from League of Legends! ",FALSE,0,NA,2017-12-16 05:41:46,FALSE,NA,"941906176668774401",NA,"<a href=""http://twitter.com"" rel=""nofollow"">Twitter Web Client</a>","biosonic417",163,TRUE,FALSE,NA,NA,1647
"1648","if you get called slurs when playing league of legends you can reclaim said slurs. those are the tumblr rules.",FALSE,12,NA,2017-12-16 05:41:22,FALSE,NA,"941906073107169280",NA,"<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>","adaptivehelm",3,FALSE,FALSE,NA,NA,1648
"1649","I liked a @YouTube video PLAYING LEAGUE OF LEGENDS ON MY GIRLFRIENDS BOOTY",FALSE,0,NA,2017-12-16 05:41:18,FALSE,NA,"941906058834010112",NA,"<a href=""http://www.google.com/"" rel=""nofollow"">Google</a>","NathanTrek",0,FALSE,FALSE,NA,NA,1649
"1650","Streaming - Playing League of Legends for a ",FALSE,0,NA,2017-12-16 05:40:45,FALSE,NA,"941905918140313600",NA,"<a href=""http://www.tumblr.com/"" rel=""nofollow"">Tumblr</a>","MotokoDevil",0,FALSE,FALSE,NA,NA,1650
"1651","Free Riot Points! - League Of Legends! ",FALSE,0,NA,2017-12-16 05:39:45,FALSE,NA,"941905669162262529",NA,"<a href=""http://twitter.com"" rel=""nofollow"">Twitter Web Client</a>","gbrujndl",0,FALSE,FALSE,NA,NA,1651
"1652","I was having an awesome game and my screen went totally black. Don't start playing League of Legends guys, it's a bad idea.",FALSE,2,NA,2017-12-16 05:38:46,FALSE,NA,"941905418980339712",NA,"<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>","RealPatterson50",0,FALSE,FALSE,NA,NA,1652
